config_name	base_policy	policy	policy_family	selection_source	raw_selection_n_records	raw_selection_total_weight	raw_pair_count	eval_pair_count	raw_eval_pair_intersection_count	selected_pair_count	split_agree_pair_count	split_agree_pair_fraction	split_agree_raw_weight	split_agree_raw_weight_fraction	split_agree_eval_contacts	split_agree_eval_contact_fraction	oracle_comparable_pair_count	oracle_match_pair_count	oracle_match_pair_fraction	oracle_match_raw_weight_fraction	oracle_match_eval_contact_fraction
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	88	0.463157895	0.485589122	0.498421459
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	188	0.989473684	506701	0.990505475	134748	0.991632631	190	71	0.373684211	0.39690905	0.394605733
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	188	0.989473684	506701	0.990505475	134748	0.991632631	190	72	0.378947368	0.403514362	0.400426832
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	68	0.357894737	0.378965826	0.383037127
p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	68	0.357894737	0.378965826	0.383037127
p9016_heldout_td1_seed17_noise0	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	geom_top_to_nearest	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	55	0.289473684	0.318781057	0.312727674
p9016_heldout_td1_seed17_noise0	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	188	0.989473684	507540	0.992145563	134851	0.992390624	190	54	0.284210526	0.293049859	0.287544615
p9016_heldout_td1_seed17_noise0	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	188	0.989473684	507540	0.992145563	134851	0.992390624	190	53	0.278947368	0.289456914	0.284409611
p9016_heldout_td1_seed17_noise0	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	58	0.305263158	0.310910982	0.307973654
p9016_heldout_td1_seed17_noise0	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	370268	511558	190	190	190	190	190	1	511558	1	135885	1	190	58	0.305263158	0.310910982	0.307973654
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	geom_top_to_nearest	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404
p9016_multiseed_best035_seed17_noise0	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	69	0.363157895	0.38926243	0.394632476
p9016_multiseed_best035_seed17_noise0	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	69	0.363157895	0.384779939	0.38890934
p9016_multiseed_best035_seed17_noise0	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	74	0.389473684	0.404594025	0.404752148
p9016_multiseed_best035_seed17_noise0	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	74	0.389473684	0.404594025	0.404752148
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	geom_top_to_nearest	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	102	0.536842105	0.558481723	0.56831994
p9016_multiseed_best035_seed71_noise0p05	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	181	0.952631579	538200	0.946811767	136026	0.944775902	190	67	0.352631579	0.354597016	0.356952847
p9016_multiseed_best035_seed71_noise0p05	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	181	0.952631579	538200	0.946811767	136026	0.944775902	190	72	0.378947368	0.380603553	0.382852817
p9016_multiseed_best035_seed71_noise0p05	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	186	0.978947368	556986	0.979860459	140839	0.978204852	190	63	0.331578947	0.340025403	0.343561819
p9016_multiseed_best035_seed71_noise0p05	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	186	0.978947368	556986	0.979860459	140839	0.978204852	190	63	0.331578947	0.340025403	0.343561819
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	geom_top_to_nearest	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	88	0.463157895	0.493262191	0.503892983
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	58	0.305263158	0.330923203	0.334560381
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	58	0.305263158	0.330923203	0.334560381
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	61	0.321052632	0.336056605	0.340540503
p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	61	0.321052632	0.336056605	0.340540503
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_top_to_nearest	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	94	0.494736842	0.538375607	0.532605902
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	68	0.357894737	0.383488672	0.388457879
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	68	0.357894737	0.379006182	0.382734742
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	73	0.384210526	0.398820268	0.398577551
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	73	0.384210526	0.398820268	0.398577551
p9016_pcgamma1_td0p5_mstep0_sep0	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	geom_top_to_nearest	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	geom_top_to_nearest	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	margin_geom_gap	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	margin_geom_gap	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	pmax_geom_gap	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	pmax_geom_gap	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	93	0.489473684	0.524556941	0.51990943
p9016_pcgamma1_td0p5_mstep0_sep0	posterior_same_cross_mass	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	185	0.973684211	550178	0.967883695	139409	0.96827271	190	72	0.378947368	0.404750595	0.411051765
p9016_pcgamma1_td0p5_mstep0_sep0	posterior_same_cross_mass	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	185	0.973684211	550178	0.967883695	139409	0.96827271	190	72	0.378947368	0.406008437	0.412107489
p9016_pcgamma1_td0p5_mstep0_sep0	same_cross_distance_sum	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	189	0.994736842	567040	0.997547648	143638	0.997645457	190	79	0.415789474	0.443914333	0.446210159
p9016_pcgamma1_td0p5_mstep0_sep0	same_cross_distance_sum	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	189	0.994736842	567040	0.997547648	143638	0.997645457	190	78	0.410526316	0.441461982	0.443855616
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	82	0.431578947	0.468413219	0.475145336
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	82	0.431578947	0.468413219	0.475145336
