config_name	policy	base_policy	policy_family	selection_source	scope	n_eval_contacts	top1_correct_contacts	top1_accuracy	same_cross_correct_contacts	same_cross_accuracy	pmax_threshold	n_called_contacts	called_contact_fraction	pmax_threshold_accuracy	pmax_threshold_recall	delta_top1_vs_cis_selected	target_plus_0p1_met	raw_selection_n_records	raw_selection_total_weight	raw_pair_count	eval_pair_count	raw_eval_pair_intersection_count	selected_pair_count	split_agree_pair_count	split_agree_pair_fraction	split_agree_raw_weight	split_agree_raw_weight_fraction	split_agree_eval_contacts	split_agree_eval_contact_fraction	oracle_comparable_pair_count	oracle_match_pair_count	oracle_match_pair_fraction	oracle_match_raw_weight_fraction	oracle_match_eval_contact_fraction	uses_snp_for_base_gauge	uses_snp_for_pair_selection	uses_snp_labeled_denominator_for_selection_weight	uses_charm_for_denominator_filter	eval_only_uses_snp_for_scoring	eval_only_uses_charm_shared_denominator
p9016_multiseed_best035_seed17_noise0	raw_split_a_margin_geom_gap	margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_b_margin_geom_gap	margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_agree_margin_geom_gap	margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_all_pmax_geom_gap	pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_a_pmax_geom_gap	pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_b_pmax_geom_gap	pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_agree_pmax_geom_gap	pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	50807	0.352882752	79566	0.552629934	0.9	48576	0.337387222	0.465909091	0.157191774	0	0	403163	568434	190	190	190	190	190	1	568434	1	143977	1	190	96	0.505263158	0.550303113	0.544788404	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_all_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41233	0.28638602	69765	0.484556561	0.9	48576	0.337387222	0.312849967	0.105551581	-0.0664967321	0	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	69	0.363157895	0.38926243	0.394632476	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_a_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	40997	0.284746869	69559	0.483125777	0.9	48576	0.337387222	0.308032773	0.103926322	-0.0681358828	0	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	69	0.363157895	0.381935282	0.387610521	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_b_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41149	0.285802593	69900	0.485494211	0.9	48576	0.337387222	0.311511858	0.10510012	-0.0670801586	0	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	69	0.363157895	0.38926243	0.394632476	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_agree_posterior_same_cross_mass	posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41010	0.284837161	69785	0.484695472	0.9	48576	0.337387222	0.308444499	0.104065233	-0.0680455906	0	403163	568434	190	190	190	190	185	0.973684211	553754	0.974174662	140463	0.975593324	190	69	0.363157895	0.384779939	0.38890934	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_all_same_cross_distance_sum	same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41803	0.290344986	69783	0.484681581	0.9	48576	0.337387222	0.321084486	0.108329803	-0.0625377664	0	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	74	0.389473684	0.404594025	0.404752148	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_a_same_cross_distance_sum	same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41774	0.290143565	69747	0.484431541	0.9	48576	0.337387222	0.320652174	0.108183946	-0.0627391875	0	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	73	0.384210526	0.400056999	0.401543302	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_b_same_cross_distance_sum	same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41803	0.290344986	69783	0.484681581	0.9	48576	0.337387222	0.321084486	0.108329803	-0.0625377664	0	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	74	0.389473684	0.404594025	0.404752148	1	0	0	1	1	1
p9016_multiseed_best035_seed17_noise0	raw_split_agree_same_cross_distance_sum	same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	genome_trans	143977	41803	0.290344986	69783	0.484681581	0.9	48576	0.337387222	0.321084486	0.108329803	-0.0625377664	0	403163	568434	190	190	190	190	189	0.994736842	565855	0.995462974	143515	0.996791154	190	74	0.389473684	0.404594025	0.404752148	1	0	0	1	1	1
